system:index,area_km2,year,ysf_std_for_area,.geo
0,8043.00689812372,1992,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,3905.7502684202877,1992,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,1896.1839549937915,1992,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,1379.2803119826772,1992,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,6669.987779288948,1992,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,5977.023945322663,1992,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,1779.3884658003622,1992,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,2103.4458888061836,1992,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
