system:index,area_km2,year,ysf_std_for_area,.geo
0,5099.906768528055,1993,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,7041.764836986904,1993,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,3593.011602041311,1993,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,1728.7270617334793,1993,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,1279.7087505590928,1993,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,6393.877205036165,1993,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,5800.349608231929,1993,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,1723.1543455537367,1993,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,2038.5737929873892,1993,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
