system:index,area_km2,year,ysf_std_for_area,.geo
0,2437.517554740012,1990,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,1625.5051290730062,1990,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,7833.03862026707,1990,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,6615.975612218755,1990,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,1946.9233374815394,1990,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,2244.6498874455997,1990,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
