system:index,area_km2,year,ysf_std_for_area,.geo
0,4358.743430027881,1991,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,2134.4496577058326,1991,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,1469.8280354587514,1991,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,7282.607925504926,1991,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,6275.500613039366,1991,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,1859.639715461321,1991,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2161.2864049749383,1991,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
