system:index,area_km2,freq_std,year,.geo
0,20716.793638241852,1,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,3689.904789896193,2,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,873.7980879180786,3,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,205.1959427361452,4,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,45.24661669647211,5,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,9.02155640332031,6,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,2.0934000180664065,7,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
