system:index,area_km2,freq_desf,year,.geo
0,3064.1184275506675,1,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,519.0733659129024,2,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,115.86157057104488,3,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,26.93679317944336,4,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,2.8344427509765633,5,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
