system:index,area_km2,year,ysf_desf,.geo
0,1931.8244114171173,1991,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,437.5623333735961,1991,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,574.7054414916996,1991,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,377.3495544203486,1991,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,148.8094675853883,1991,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,104.85689122979734,1991,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
